,Name,Address,City,State,Postal Code,Telephone,Overall Niche Grade,Public Schools,Crime & Safety,Housing,Nightlife,Good for Families,Diversity,Jobs,Weather,Cost of Living,Health & Fitness,Outdoor Activities,Commute
1022,Buffalo Wild Wings,7301 183rd St,Tinley Park,IL,60477,(708) 444-2223,A-,A-,C-,B-,A,B+,B+,B,B-,B-,A,A-,B+
1023,Buffalo Wild Wings,5121 W American Prairie Dr,Peoria,IL,61615,(309) 691-9453,A,C+,C,B+,A,B+,A-,B,B-,B+,A-,B,B-
1024,Buffalo Wild Wings,193 W 237th St,Bronx,NY,10463,(718) 549-9453,A,B,NG,C-,A,A-,A+,B-,B,C,A-,A,A
1025,Buffalo Wild Wings,200 Township Blvd Ste 40,Camillus,NY,13031,(315) 708-0161,A-,A-,C,B+,A-,A,B-,A-,C-,B,A-,A-,B
1026,Buffalo Wild Wings,1046 Ridge Rd. Towne Center at Webster,Webster,NY,14580,(585) 217-9446,A,A+,C,B+,A-,A,B-,A-,C-,B-,A,A,B+
1027,Buffalo Wild Wings,13415 20th Ave,College Point,NY,11356,(718) 353-9453,B,B,NG,D,A,B,A+,C,B,C-,A,A,A
1028,Buffalo Wild Wings,768 State Highway 28,Oneonta,NY,13820,(607) 353-7770,A,B,B,B-,A,A-,B,B-,C-,B-,A,A-,A
1029,Buffalo Wild Wings,2319 Frederick Douglass Blvd,New York,NY,10027,(212) 665-9453,A,B,NG,C-,A+,A,A+,C+,B,C-,A+,A,A
1030,Buffalo Wild Wings,3131 Long Beach Rd,Oceanside,NY,11572,(516) 536-9453,A,A+,B+,C+,A-,A,B,B,B,C-,A,A,A-
1031,Buffalo Wild Wings,385 Route 25a,Miller Place,NY,11764,(631) 473-0282,A-,B+,A-,C+,A-,A,B-,B,B-,C-,A,A-,B
1032,Buffalo Wild Wings,6 Green Acres Rd,Valley Stream,NY,11581,(516) 561-9453,A,A,B+,C,A,A,A,B-,B,C-,A-,A,A
1033,Buffalo Wild Wings,750 W Sunrise Hwy,Valley Stream,NY,11581,(516) 561-9453,A,A,B+,C,A,A,A,B-,B,C-,A-,A,A
1034,Buffalo Wild Wings,1594 La Salle Ave,Niagara Falls,NY,14301,(716) 297-1144,B-,C,C,C-,A,B-,A-,C-,C-,B,A-,A-,A
1035,Buffalo Wild Wings,3035 Niagara Falls Blvd,Buffalo,NY,14228,(716) 691-5691,A,A+,C,B,A,A,A-,B,C-,C+,A,A-,A-
1036,Buffalo Wild Wings,1068 N El Camino Real,Encinitas,CA,92024,(760) 942-2945,A+,A+,B-,C+,A,A+,B+,B-,A-,C-,A+,A,A
1037,Buffalo Wild Wings,1640 Camino Del Rio N,San Diego,CA,92108,(619) 298-7068,A,B+,B-,C,A,B+,A,B-,A,C-,A+,A-,A-
1038,Buffalo Wild Wings,2670 Tuscany St,Corona,CA,92881,(951) 739-9464,B+,A-,C+,C,A-,B+,A,B-,A-,C-,A,A-,B+
1039,Buffalo Wild Wings,19252 Soledad Canyon Rd,Canyon Country,CA,91351,(661) 250-9464,B+,A,C,C-,A-,B,A,C,A,C-,A+,A,A-
1040,Buffalo Wild Wings,6081 Center Dr,Los Angeles,CA,90045,(310) 338-1340,A,C,C,D,A,B-,A+,B-,A+,D+,A+,A,A
1041,Buffalo Wild Wings,2015 Birch Rd,Chula Vista,CA,91915,(619) 216-6259,A,A,B-,C+,B,A,A,B-,A,C-,A+,A-,A-
1042,Buffalo Wild Wings,3615 Midway Dr,San Diego,CA,92110,(619) 501-4721,A,B+,B-,C-,A,B+,A,B-,A,C-,A+,A,A
1043,Buffalo Wild Wings,2685 Vista Way,Oceanside,CA,92054,(760) 966-2605,B+,B,B-,C-,A,B-,A,C,A,C-,A+,B+,A
1044,Buffalo Wild Wings,9301 Tampa Ave,Northridge,CA,91324,(818) 886-8520,B+,C,C,D-,A,B-,A+,C+,A,D+,A+,A,A
1045,Buffalo Wild Wings,10033 Whittwood Dr,Whittier,CA,90603,(562) 943-2813,B+,B-,C,C-,A-,B-,A,B-,A,C-,A+,A,A-
1046,Buffalo Wild Wings,690 E Hospitality Ln,San Bernardino,CA,92408,(909) 380-7692,B-,C,C,D,A,C+,A,C,A-,C-,A,A-,A
1047,Buffalo Wild Wings,"309 Madonna Rd,Central Coast Plaza Shopping Center",San Luis Obispo,CA,93405,(805) 785-0490,A-,A,B-,D+,A,B,A-,C+,A+,D+,A+,A,A
1048,Buffalo Wild Wings,3775 Tyler St Suite 3A,Riverside,CA,92503,(951) 351-2463,B,B,C+,C-,A,B,A,C,A-,C-,A,A,A-
1049,Buffalo Wild Wings,3811 S Bristol St,Santa Ana,CA,92704,(714) 540-1737,B-,B-,B-,D-,A,C+,A-,C,A,D+,A,A,A
1050,Buffalo Wild Wings,736 E Del Amo Blvd,Carson,CA,90746,(310) 436-7793,B-,D+,C,D+,B,C,A,C,A,C-,A+,A,A-
1051,Buffalo Wild Wings,142-C South Brand Street,Glendale,CA,91204,(818) 545-3885,B+,A-,C,C-,A,B,A+,C-,A,D+,A+,A,A
1052,Buffalo Wild Wings,1555 Simi Town Center Way,Simi Valley,CA,93065,(805) 520-5815,B+,B,B-,C-,A-,B,A,C+,A,C-,A+,A,A-
1053,Buffalo Wild Wings,1010 W San Marcos Blvd,San Marcos,CA,92078,(760) 471-1802,A-,A,B-,C-,A-,B+,A,C+,A-,D+,A+,A-,A-
1054,Buffalo Wild Wings,1500 E Village Way,Orange,CA,92865,(714) 921-3105,A-,B-,B-,C-,A,B,A,B-,A,C-,A+,A,A
1055,Buffalo Wild Wings,30123 Haun Rd,Menifee,CA,92584,(951) 246-7148,B-,B-,C+,C,B,B-,A,C+,B,C-,A-,A-,B+
1056,Buffalo Wild Wings,510 E Danenberg Dr,El Centro,CA,92243,(760) 337-9481,B,B-,B-,C+,A-,B-,B+,C+,C,B-,A,B,A-
1057,Buffalo Wild Wings,2685 N El Camino Real,Oceanside,CA,92058,(760) 966-2605,B,B,B-,D-,A,B-,A+,C-,A,D+,A+,B,A-
1058,Buffalo Wild Wings,3525 Del Amo Fashion Sq,Torrance,CA,90503,(310) 542-3400,A,A+,C,C-,A,A,A+,B-,A+,D+,A+,A,A-
1059,Buffalo Wild Wings,3775 Galleria At Tyler,Riverside,CA,92503,(951) 351-2463,B,B,C+,C-,A,B,A,C,A-,C-,A,A,A-
1060,Buffalo Wild Wings,795 E Betteravia Rd,Santa Maria,CA,93454,(805) 354-0464,B,B-,C+,D+,A-,C+,A,C,A,C-,A+,B,A
1061,Buffalo Wild Wings,40484 Murrieta Hot Springs Rd Ste 105,Murrieta,CA,92563,(951) 677-3636,B+,A,C+,C,B,A-,A+,B-,B,C-,A,A,B+
1062,Buffalo Wild Wings,40155 10th St W,Palmdale,CA,93551,(661) 947-0900,B+,B-,C,C+,A-,B-,A+,B-,A-,C,A+,B,A-
1063,Buffalo Wild Wings,1620 Saratoga Ave,San Jose,CA,95129,(408) 370-6701,A+,A+,B-,C,A-,A+,A-,B+,A,C-,A+,A,A-
1064,Buffalo Wild Wings,6301 Sunrise Blvd,Citrus Heights,CA,95610,(916) 729-9464,B+,B,C,C-,A,B-,A-,C,A,C,A,A-,A-
1065,Buffalo Wild Wings,2759 E Bidwell St,Folsom,CA,95630,(916) 496-8700,A+,A,C,B-,A,A,A,B+,A+,C-,A,A,A-
1066,Buffalo Wild Wings,4751 Pacific Ave,Stockton,CA,95207,(209) 478-4351,B+,B,C-,C-,A,B,A+,C-,A-,C,A-,A,A
1067,Buffalo Wild Wings,3065 E Shaw Ave,Fresno,CA,93710,(559) 348-9080,B+,C-,C,C-,A,C+,A+,C,A,C+,A,B+,A
1068,Buffalo Wild Wings,1601 E Monte Vista Ave,Vacaville,CA,95688,(707) 474-5222,B+,B,C,C,A-,B-,A,C+,A,C-,A,B+,A-
1069,Buffalo Wild Wings,1350 Travis Blvd Unit 1510a,Fairfield,CA,94533,(707) 422-9964,B+,B-,C,C-,A,B,A+,C,A,C,A,A,A-
1070,Buffalo Wild Wings,4125 S Mooney Blvd,Visalia,CA,93277,(559) 635-0785,B+,B,C+,C+,B,B,A,B-,A,B-,A,B,A-
1071,Buffalo Wild Wings,6051 Lone Tree Way,Brentwood,CA,94513,(925) 240-7481,B+,A-,C+,C-,A-,B+,A,B-,B+,C-,A+,A,A-
1072,Buffalo Wild Wings,3600 N Freeway Blvd,Sacramento,CA,95834,(916) 928-5748,B+,B-,C,C-,B+,B,A+,C+,A,C,A,A-,A-
1073,Buffalo Wild Wings,200 Montgomery St,San Ramon,CA,94583,(925) 380-6631,A+,A+,C+,C+,A-,A+,A,B,A-,C-,A+,A,A
1074,Buffalo Wild Wings,859 Blossom Hill Rd,San Jose,CA,95123,(408) 363-1690,A-,B,B-,D+,A-,B+,A+,B-,A,D+,A+,A,A-
1075,Buffalo Wild Wings,2796 Naglee Rd,Tracy,CA,95304,(209) 833-3819,B-,B,C-,C-,A-,C,A+,C,A-,C-,B+,B,A-
1076,Buffalo Wild Wings,1553 Fremont Blvd,Seaside,CA,93955,(831) 394-4483,B,B-,C,D-,A,C,A+,C-,A+,C-,A,B+,A
1077,Buffalo Wild Wings,1988 N Main St,Salinas,CA,93906,(831) 449-2863,C+,C,C,D,B,C+,A-,C-,A+,C-,A,A,A-
1078,Buffalo Wild Wings,5b Serramonte Ctr,Daly City,CA,94015,(650) 997-3021,A-,B+,B,D+,A,B+,A,B-,A+,D+,A+,A,A
1079,Buffalo Wild Wings,401 Kenilworth Dr,Petaluma,CA,94952,(707) 765-9464,A,A,B-,C-,A,B+,A-,B-,A,C-,A+,B+,A
1080,Buffalo Wild Wings,1790 1st St,Livermore,CA,94550,(925) 373-9464,A-,A,C,C-,A-,B,A-,B,A-,C-,A+,B+,A
1081,Buffalo Wild Wings,32135 Union Lndg,Union City,CA,94587,(510) 471-2329,A-,A-,C,C-,A,B+,A+,B-,A,D+,A,A,A-
1082,Buffalo Wild Wings,43821 Pacific Commons Blvd,Fremont,CA,94538,(510) 656-1634,A,A,C,C-,A,A-,A+,B,A,D+,A+,A,A
1083,Buffalo Wild Wings,2739 Countryside Dr,Turlock,CA,95380,(209) 668-3395,B,B+,C,C-,A-,B,A,C-,B,C,A,A-,A-
1084,Buffalo Wild Wings,1090 Harter Pkwy,Yuba City,CA,95993,(530) 755-9851,B+,B,C+,C+,A-,B-,A+,C+,A,C+,A,B-,A-
1085,Buffalo Wild Wings,845 East Ave,Chico,CA,95926,(530) 592-3251,A-,A-,C+,C-,A,B+,A-,C,A-,C-,A,A,A
1086,Buffalo Wild Wings,3331 W Shaw Ave,Fresno,CA,93711,(559) 230-1641,A-,B-,C,C,A-,B-,A,B,A,C,A,B,A-
1087,Buffalo Wild Wings,24542 Hesperian Blvd,Hayward,CA,94545,(510) 782-6733,B+,C,C,D+,A-,B-,A+,C+,A,C-,A+,A,A-
1088,Buffalo Wild Wings,2090 Diamond Blvd,Concord,CA,94520,(925) 609-9784,B,B-,C+,D,A,B-,A+,C-,A-,C-,A+,A,A
1089,Buffalo Wild Wings,1537 S Lower Sacramento Rd Ste 110,Lodi,CA,95242,(209) 365-1693,B,B,C-,C,B-,B-,A,C+,A,C,A,B,A-
1090,Buffalo Wild Wings,1699 W Lacey Blvd,Hanford,CA,93230,(559) 583-1262,B+,B-,C+,C+,A-,B,A,C+,A-,B-,A,B,A-
1091,Buffalo Wild Wings,1168 Galleria Blvd,Roseville,CA,95678,(916) 742-5153,A,B+,B,C,A,A-,A,B-,A+,C-,A+,A,A
1092,Buffalo Wild Wings,6805 Camino Arroyo,Gilroy,CA,95020,(408) 842-1668,B+,B-,B-,D+,A-,B,A,C+,A-,C-,A+,A,A-
1093,Buffalo Wild Wings,3401 Vintage Faire Mall,Modesto,CA,95356,(209) 530-9464,A-,B+,C,C+,A,B,A+,B-,A,C+,A,B,A-
1094,Buffalo Wild Wings,3401 Dale Rd,Modesto,CA,95356,(209) 530-9464,A-,B+,C,C+,A,B,A+,B-,A,C+,A,B,A-
1095,Buffalo Wild Wings,480 Home Dr,Pittsburgh,PA,15275,(412) 788-9464,,,,,,,,,,,,,
1096,Buffalo Wild Wings,3450 William Penn Hwy,Pittsburgh,PA,15235,(412) 829-2444,A-,C,C+,B-,A,B,A,B,C,B,B+,B+,A-
1097,Buffalo Wild Wings,8171 S Howell Ave Ste 100,Oak Creek,WI,53154,(414) 570-9464,A-,A-,C-,B-,A,A-,B+,B,C+,B,B,A,B+
1098,Buffalo Wild Wings,421 N Casaloma Dr,Appleton,WI,54913,(920) 735-2999,A,A-,B,A-,A-,A,B-,A-,C,B+,A-,A-,B+
1099,Buffalo Wild Wings,121 N Pioneer Rd,Fond Du Lac,WI,54935,(920) 907-1960,A-,B-,B,B,A,A-,B,B,C+,A-,A-,A-,A-
1100,Buffalo Wild Wings,3132 Market Pl,Onalaska,WI,54650,(608) 781-9453,A,A,B,B+,A-,A,B,B+,C+,B+,A-,A-,A-
1101,Buffalo Wild Wings,14215 Fm 2920 Rd,Tomball,TX,77377,(281) 255-3000,A,A,C-,A-,A-,A,A,A,B+,B,A-,B+,B+
1102,Buffalo Wild Wings,2315 W Interstate 20,Grand Prairie,TX,75052,(972) 641-9464,A-,B-,C,B,B,A-,A+,B+,A-,B,B+,B+,B-
1103,Buffalo Wild Wings,5601 S Hulen St,Fort Worth,TX,76132,(817) 423-2999,A-,C+,C+,C-,A,B,A,B+,B+,B-,B+,B-,A-
1104,Buffalo Wild Wings,1635 N Highway 77,Waxahachie,TX,75165,(972) 937-8936,A-,A-,B,B+,B,A-,A,A-,A-,B+,B+,B-,A-
1105,Buffalo Wild Wings,13000 N Interstate 35 Bldg 4,Austin,TX,78753,(512) 339-0772,A-,A-,C+,C+,A,B+,A,B,A-,B-,A,B+,A-
1106,Buffalo Wild Wings,3625 Central Expy,Plano,TX,75023,(469) 467-9464,A+,A+,B+,A,A-,A+,A,A,B+,B,A,B-,A-
1107,Buffalo Wild Wings,3939 Washington Ave,Houston,TX,77007,(832) 356-2980,A+,B,C-,B+,A+,A,A,A+,B+,B-,A,A-,A-
1108,Buffalo Wild Wings,3111 Midwestern Pkwy Ste 180,Wichita Falls,TX,76308,(940) 696-9464,A,B+,C+,B,A,B+,A-,B+,B+,B+,A-,C+,B
1109,Buffalo Wild Wings,7604 N Interstate 35,Austin,TX,78752,(512) 323-9061,A-,B+,C+,C,A,B+,A,B-,A-,B-,A,B+,A
1110,Buffalo Wild Wings,5411 W Loop 1604 N,San Antonio,TX,78253,(210) 520-4127,A,A-,C,A-,A-,B+,A,A,B+,B,A-,C-,B-
1111,Buffalo Wild Wings,901 Little Texas Ln,Austin,TX,78745,(512) 912-1147,A,B+,C+,B,A,A-,A,A-,A-,B-,A+,A-,A
1112,Buffalo Wild Wings,2002 Ruben Torres Sr Blvd,Brownsville,TX,78526,(956) 541-9777,B+,B+,B-,B+,A-,B,B-,B,A-,B+,A-,C-,B+
1113,Buffalo Wild Wings,3211 Preston Rd Ste 8,Frisco,TX,75034,(972) 668-9100,A+,A+,B,A,A-,A+,A,A+,B+,B-,A,B-,B+
1114,Buffalo Wild Wings,7823 S Zarzamora St,San Antonio,TX,78224,(210) 923-0700,B-,C+,C,B-,B,C+,B-,B,B+,A-,A-,C+,B
1115,Buffalo Wild Wings,1400 S Loop 288 Ste 110,Denton,TX,76205,(940) 387-0924,A,A-,B,C+,A,B+,A,B,A-,B-,A,B-,A
1116,Buffalo Wild Wings,11803 Westheimer Rd Ste 780,Houston,TX,77077,(281) 497-9464,A+,A-,C-,B,A,A,A+,A-,B+,B-,A-,B+,A-
1117,Buffalo Wild Wings,5805 Highway 6 N,Houston,TX,77084,(281) 200-9464,A,A+,C-,B+,A,A,A+,A-,B+,B,A,B+,A-
1118,Buffalo Wild Wings,1617 Pleasonton Rd,El Paso,TX,79906,(915) 566-2999,B+,B,B-,C-,A,B,A,C+,A,C+,B-,C,A
1119,Buffalo Wild Wings,9511 E Interstate 40,Amarillo,TX,79118,(806) 335-2200,B+,A,A-,A-,A-,B+,A-,A,B+,B+,B-,D,B
1120,Buffalo Wild Wings,7916 S Broadway Ave,Tyler,TX,75703,(903) 939-0698,A,A-,B-,B,A,A-,A-,B+,A,B,A-,B+,B
1121,Buffalo Wild Wings,7905 N Navarro St Ste 300,Victoria,TX,77904,(361) 575-9464,A-,C+,C+,B+,A-,B-,A,A,A+,B+,B+,C-,B
1122,Buffalo Wild Wings,655 Sunland Park Dr,El Paso,TX,79912,(915) 584-3241,A+,B+,B-,B,A,A,A,B+,A,B,A,B,A-
1123,Buffalo Wild Wings,19910 Park Row Dr,Katy,TX,77449,(281) 579-7541,A,A+,C-,B+,A-,A,A,B+,B+,B,A-,B+,B+
1124,Buffalo Wild Wings,3780 Justin Rd,Lewisville,TX,75077,(972) 966-0800,A+,A,B,A-,A-,A+,B+,A+,A-,B,A,B-,B
1125,Buffalo Wild Wings,1401 Highway 6 Ste B,Sugar Land,TX,77478,(281) 313-9464,A+,A+,B-,A-,A,A+,A,A+,B+,B-,A+,A-,A-
1126,Buffalo Wild Wings,3939 Dowlen Rd Ste 11,Beaumont,TX,77706,(409) 924-8646,A,B,C-,B,A,A-,A,B+,B+,B+,B+,B+,B
1127,Buffalo Wild Wings,8845 Memorial Blvd Ste 200,Port Arthur,TX,77640,(409) 724-0046,B,C,C-,B-,A-,C+,A,C+,A,A-,C+,B-,A-
1128,Buffalo Wild Wings,6604 Garth Rd,Baytown,TX,77521,(281) 421-7606,A-,B,C-,B,A-,B+,A+,B+,B,B+,A,A-,A-
1129,Buffalo Wild Wings,4320 Saint Michael Dr,Texarkana,TX,75503,(903) 334-9455,A-,A,C,B+,B,A-,A-,B+,A-,B,B+,B,B
1130,Buffalo Wild Wings,510 Gray St Ste C,Houston,TX,77002,(713) 650-0002,A,B,C-,B-,A+,C+,A+,B+,B+,B-,A,A-,A
1131,Buffalo Wild Wings,511 W Commerce St,Brownwood,TX,76801,(325) 641-1400,B+,B,B-,B,A-,B,A-,B+,A-,A-,B+,D+,A-
1132,Buffalo Wild Wings,1933 Airport Fwy,Bedford,TX,76021,(817) 283-9464,A,A+,C+,B+,A-,A,A-,A,A-,B,A-,C+,B+
1133,Buffalo Wild Wings,300 Highway 332 E,Lake Jackson,TX,77566,(979) 297-3614,A,B,B,A-,B,A,A,A,A-,B+,A-,A-,B
1134,Buffalo Wild Wings,951 E Interstate 30,Rockwall,TX,75087,(972) 722-5100,A,A,B+,A-,B,A+,B+,A+,B+,B,A-,B+,B
1135,Buffalo Wild Wings,8450 N Interstate 35,San Antonio,TX,78239,(210) 599-2835,B+,B-,C,B,B,B,A+,B+,A-,B+,A-,C+,B
1136,Buffalo Wild Wings,203 Interstate 45 S,Huntsville,TX,77340,(936) 291-0390,B+,B-,C+,C-,A,B-,A,B-,B+,B-,B+,B+,B
1137,Buffalo Wild Wings,15800 North Fwy,Houston,TX,77090,(281) 443-0760,B,C,C-,C-,A,C,A,B,B+,B-,A,C+,A-
1138,Buffalo Wild Wings,7638 82nd St,Lubbock,TX,79424,(806) 855-4992,A,A,C,A-,A,A,B+,A,B+,B+,A-,C+,B
1139,Buffalo Wild Wings,2100 Ruben Torres Sr Blvd,Brownsville,TX,78526,(956) 541-9777,B+,B+,B-,B+,A-,B,B-,B,A-,B+,A-,C-,B+
1140,Buffalo Wild Wings,1010 W Overland Trl,Abilene,TX,79601,(325) 704-5480,A-,B,B,B,A,B,A,B-,A-,A-,B,C,A
1141,Buffalo Wild Wings,2312 W Loop 340,Waco,TX,76711,(254) 662-0921,B-,C+,C+,C+,A-,B-,A-,B-,A,A-,C+,B,B-
1142,Buffalo Wild Wings,1010 E Overland Trl,Abilene,TX,79601,(325) 704-5480,A-,B,B,B,A,B,A,B-,A-,A-,B,C,A
1143,Buffalo Wild Wings,7916a S Broadway Ave,Tyler,TX,75703,(903) 939-0698,A,A-,B-,B,A,A-,A-,B+,A,B,A-,B+,B
1144,Buffalo Wild Wings,1400 N Loop 288 Ste 110,Denton,TX,76209,(940) 387-0924,A,A-,B,B+,B,A-,A,B+,A-,B,A-,B-,A-
1145,Buffalo Wild Wings,1007 W University Ave Suite 1,Georgetown,TX,78628,(512) 763-1367,A+,A,B+,B+,A-,A+,B+,A,B+,B,A,A-,B
1146,Buffalo Wild Wings,1400 N Interstate 35,New Braunfels,TX,78130,(830) 625-2549,A-,B+,B-,B,A,A-,A,A,B+,B,A-,C+,B+
1147,Buffalo Wild Wings,17195 Willow Brook Park,Houston,TX,77066,(281) 955-7800,A-,B,C-,B,A-,B+,A+,A-,B+,B+,A-,B,A-
1148,Buffalo Wild Wings,3651 W O S T Dr,Houston,TX,77013,(713) 581-7955,B,B,C-,C+,A-,B-,B+,B,B+,B+,B+,A-,A-
1149,Buffalo Wild Wings,6629 San Dario Ave,Laredo,TX,78041,(956) 725-9464,B,B-,B-,C,A,C+,B-,B+,A-,B,A-,C-,A-
1150,Buffalo Wild Wings,21322 Kuykendahl Rd Ste A,Spring,TX,77379,(281) 288-7300,A+,A+,C-,A-,A-,A+,A,A,B+,B,A,B+,B+
1151,Buffalo Wild Wings,105 Miles Way Ste 100,Lufkin,TX,75901,(936) 639-3700,A-,B+,B-,B+,A-,B+,A,B-,A,A-,B,B-,A-
1152,Buffalo Wild Wings,528 W Bay Area Blvd Ste 400,Webster,TX,77598,(281) 338-9464,A,A,C-,B,A,A-,A+,B+,B+,B,A-,A-,A
1153,Buffalo Wild Wings,4235 Dowlen Rd,Beaumont,TX,77706,(409) 924-8646,A,B,C-,B,A,A-,A,B+,B+,B+,B+,B+,B
1154,Buffalo Wild Wings,6840 Fm 1960 Rd E,Humble,TX,77346,(281) 883-4874,A,A,C-,B+,A-,A,A,A,B+,B,A-,B+,B+
1155,Buffalo Wild Wings,2613 S Stemmons Fwy,Lewisville,TX,75067,(214) 488-3700,A,A-,B,B,A,A,A+,A,A-,B,A,C+,A-
1156,Buffalo Wild Wings,4066 N Us Highway 75,Sherman,TX,75090,(903) 892-4500,B+,B+,C+,B-,A-,B,A,C+,B+,B+,A-,C+,A-
1157,Buffalo Wild Wings,2525 Rice Blvd,Houston,TX,77005,(713) 521-1100,A+,B+,C-,C+,A,A,B,A,B+,C+,A,A-,A
1158,Buffalo Wild Wings,6320 19th St,Lubbock,TX,79407,(806) 785-9464,A-,A,C+,B+,B,B,A,A-,B+,B+,A-,C-,A-
1159,Buffalo Wild Wings,7903 Pat Booker Rd,Live Oak,TX,78233,(210) 653-8903,A-,B,C,B,A,B,A,B+,A-,B+,A-,C+,A-
1160,Buffalo Wild Wings,2035 N Central Expy Ste 610,McKinney,TX,75070,(972) 548-0746,A+,A+,B+,A,A-,A+,A-,A+,B+,B-,A,B-,B+
1161,Buffalo Wild Wings,5815 E Sam Houston Pkwy N,Houston,TX,77049,(281) 458-3100,B,B-,C-,B-,B,B,A,B,B+,B+,A-,A-,B
1162,Buffalo Wild Wings,3072 N Eastman Rd,Longview,TX,75605,(903) 663-3151,A-,A-,C+,B,B,B+,B+,A-,A-,B+,B+,C+,B
1163,Buffalo Wild Wings,12312 Bermuda Crossroad Ln,Chester,VA,23831,(804) 318-9791,A,B,NG,B,B,A,A,A-,A-,B,A,A-,B+
1164,Buffalo Wild Wings,420 Monticello Ave Ste 150,Norfolk,VA,23510,(757) 965-3959,A,B-,NG,C-,A+,A-,A,C-,B+,C,A-,A-,A
1165,Buffalo Wild Wings,5143 Wellington Rd,Gainesville,VA,20155,(703) 754-7017,A+,A,A,B+,B,A+,A-,A,B,C+,A,B+,B
1166,Buffalo Wild Wings,7732 Richmond Hwy,Alexandria,VA,22306,(703) 619-5090,A-,B,A-,C-,B,A-,A+,C+,B,C,A,A,B+
1167,Buffalo Wild Wings,7386 Harbour Towne Pkwy Ste 67,Suffolk,VA,23435,(757) 483-8997,A-,B-,NG,B-,B,A,A,B,B+,B-,B+,A-,B
1168,Buffalo Wild Wings,291 University Blvd Ste A,Harrisonburg,VA,22801,(540) 438-9790,A,B+,A+,C,A,A,A-,B-,B,C+,A,A-,A
1169,Buffalo Wild Wings,5275b Leesburg Pike,Falls Church,VA,22041,(703) 820-1765,A,B,A-,C-,B+,A-,A+,C+,B,C,A+,A,A
1170,Buffalo Wild Wings,15700 Wc Main St,Midlothian,VA,23113,(804) 594-6853,A+,A-,NG,B+,B,A+,B,A,A,B-,A,B,B
1171,Buffalo Wild Wings,11204 James Swart Cir,Fairfax,VA,22030,(703) 267-6979,A+,A+,A-,B,A,A+,A,B,B,C,A+,A,A
1172,Buffalo Wild Wings,3415 Riverside Dr,Danville,VA,24541,(434) 797-9464,A-,B-,A,B,A-,B+,A,C+,B+,A-,B+,B-,A-
1173,Buffalo Wild Wings,10107 Southpoint Pkwy,Fredericksburg,VA,22407,(540) 891-0870,A-,B+,NG,B,A-,A-,A,A-,B,B-,B,B,A-
1174,Buffalo Wild Wings,10061 Market Cir,Manassas,VA,20110,(703) 335-2672,A-,B-,NG,C+,B+,A-,A+,B-,B,C+,A,A-,A-
1175,Buffalo Wild Wings,1935 Arlington Blvd,Charlottesville,VA,22903,(434) 977-1882,A+,A,NG,C+,A,A+,A,B,B,C+,A,A-,A
1176,Buffalo Wild Wings,3300 Princess Anne Rd Ste 755,Virginia Beach,VA,23456,(757) 468-9464,A,A,NG,B,B,A+,A-,B,B+,C+,A,B+,A-
1177,Buffalo Wild Wings,3812 Wards Rd,Lynchburg,VA,24502,(434) 237-8111,A,B,NG,B-,B+,A,A-,B,B+,B,A,A-,A-
1178,Buffalo Wild Wings,240 Abrams Falls Rd,Bristol,VA,24202,(276) 644-4920,B,B,B+,A-,B-,B,C+,B,A-,A-,B+,B-,C+
1179,Buffalo Wild Wings,360 Albert Ave,East Lansing,MI,48823,(517) 333-2999,A+,A,C,C+,A,A,B+,B-,C,B-,A,B+,A
1180,Buffalo Wild Wings,770 N Lapeer Rd,Lake Orion,MI,48362,(248) 814-8600,A,A,B,A,A-,A+,B-,B+,C+,B+,A,A-,A-
1181,Buffalo Wild Wings,718 Delta Commerce Dr,Lansing,MI,48917,(517) 886-9464,A,B,B+,B+,A,A,A,B,C,B+,B+,B+,A-
1182,Buffalo Wild Wings,5775 Beckley Road Suite 655 Lakeview Square Mall,Battle Creek,MI,49015,(269) 979-9464,A-,B+,C,B+,A-,A-,B+,B,C-,A-,B+,B,B
1183,Buffalo Wild Wings,1218 Randolph St,Detroit,MI,48226,(313) 961-9453,A-,D+,C-,C,A+,C,A,C+,C+,B-,A-,A-,A
1184,Buffalo Wild Wings,4516 I 75 Business Spur,Sault Sainte Marie,MI,49783,(906) 253-6570,B+,C,B+,B,A,B,NG,B,D+,A-,B,C+,A-
1185,Buffalo Wild Wings,3192 S Linden Rd Ste A,Flint,MI,48507,(810) 230-1299,B,B,C,C+,A,B,A-,C,C,A-,B+,B+,A-
1186,Buffalo Wild Wings,700 S Main St Ste 101a,Lapeer,MI,48446,(810) 667-7210,B+,C+,B+,B,A-,B,B-,B,C+,A-,A-,B+,A-
1187,Buffalo Wild Wings,20990 West Rd,Woodhaven,MI,48183,(734) 676-9464,B+,B,C-,B,A-,B+,B,B,C+,A-,A-,A-,B+
1188,Buffalo Wild Wings,31205 Orchard Lake Rd,Farmington Hills,MI,48334,(248) 737-9464,A+,A-,B,B+,B,A+,A,B+,C+,B,A,A-,A-
1189,Buffalo Wild Wings,23117 Harper Ave,Saint Clair Shores,MI,48080,(586) 777-9464,A-,B,B-,B+,A-,B+,B,B+,B-,B+,A-,B+,A-
1190,Buffalo Wild Wings,4536 I 75 Business Spur,Sault Sainte Marie,MI,49783,(906) 253-9570,B+,C,B+,B,A,B,NG,B,D+,A-,B,C+,A-
